성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대,점수,신용
남성,1943,결혼,있슴,611,241.619016,부산/경남/울산,78,작물재배 종사자,노년,7.4,83
여성,1946,결혼,있슴,611,241.619016,부산/경남/울산,75,작물재배 종사자,노년,4.4,131
남성,1937,결혼,있슴,611,241.619016,부산/경남/울산,84,작물재배 종사자,노년,6.3,103
여성,1943,결혼,있슴,611,241.619016,부산/경남/울산,78,작물재배 종사자,노년,6.1,92
여성,1936,무응답,있슴,611,241.619016,부산/경남/울산,85,작물재배 종사자,노년,5.3,114
여성,1937,무응답,있슴,611,241.619016,부산/경남/울산,84,작물재배 종사자,노년,5.4,102
남성,1955,결혼,없슴,611,241.619016,부산/경남/울산,66,작물재배 종사자,노년,6.7,98
여성,1959,결혼,없슴,611,241.619016,부산/경남/울산,62,작물재배 종사자,노년,5.9,84
남성,1967,결혼,없슴,611,241.619016,부산/경남/울산,54,작물재배 종사자,중년,7.3,83
여성,1977,결혼,없슴,611,241.619016,부산/경남/울산,44,작물재배 종사자,중년,5.5,105
남성,1937,결혼,있슴,611,241.619016,부산/경남/울산,84,작물재배 종사자,노년,5.8,84
여성,1942,결혼,있슴,611,241.619016,부산/경남/울산,79,작물재배 종사자,노년,4.6,148
남성,1935,결혼,없슴,611,241.619016,부산/경남/울산,86,작물재배 종사자,노년,6.7,111
여성,1938,결혼,없슴,611,241.619016,부산/경남/울산,83,작물재배 종사자,노년,5.1,102
남성,1934,결혼,있슴,611,241.619016,부산/경남/울산,87,작물재배 종사자,노년,5.6,59
여성,1943,결혼,있슴,611,241.619016,부산/경남/울산,78,작물재배 종사자,노년,7,82
여성,1970,결혼,있슴,611,241.619016,부산/경남/울산,51,작물재배 종사자,중년,6.4,94
남성,1962,이혼,있슴,611,241.619016,부산/경남/울산,59,작물재배 종사자,중년,6.7,98
남성,1965,결혼,있슴,611,241.619016,부산/경남/울산,56,작물재배 종사자,중년,4.1,129
여성,1945,무응답,있슴,611,241.619016,부산/경남/울산,76,작물재배 종사자,노년,5.5,93
남성,1936,결혼,없슴,611,241.619016,부산/경남/울산,85,작물재배 종사자,노년,2.7,104
남성,1941,결혼,있슴,611,241.619016,부산/경남/울산,80,작물재배 종사자,노년,6.4,90
남성,1936,결혼,있슴,611,241.619016,부산/경남/울산,85,작물재배 종사자,노년,4.8,90
여성,1957,결혼,있슴,611,241.619016,부산/경남/울산,64,작물재배 종사자,노년,6.1,99
남성,1950,결혼,있슴,611,241.619016,부산/경남/울산,71,작물재배 종사자,노년,4.8,113
여성,1957,결혼,있슴,611,241.619016,부산/경남/울산,64,작물재배 종사자,노년,7,85
여성,1985,결혼,없슴,611,241.619016,부산/경남/울산,36,작물재배 종사자,중년,6.8,110
여성,1935,무응답,없슴,611,241.619016,부산/경남/울산,86,작물재배 종사자,노년,7.3,101
남성,1937,결혼,없슴,611,241.619016,부산/경남/울산,84,작물재배 종사자,노년,8.2,92
여성,1937,결혼,없슴,611,241.619016,부산/경남/울산,84,작물재배 종사자,노년,5.6,84
남성,1938,결혼,있슴,611,241.619016,부산/경남/울산,83,작물재배 종사자,노년,6.1,119
여성,1946,결혼,있슴,611,241.619016,부산/경남/울산,75,작물재배 종사자,노년,7.9,120
여성,1948,무응답,있슴,611,241.619016,부산/경남/울산,73,작물재배 종사자,노년,8.4,94
남성,1932,결혼,없슴,611,241.619016,부산/경남/울산,89,작물재배 종사자,노년,6.5,
여성,1940,결혼,없슴,611,241.619016,부산/경남/울산,81,작물재배 종사자,노년,7.1,93
남성,1944,결혼,있슴,611,241.619016,부산/경남/울산,77,작물재배 종사자,노년,6.6,103
여성,1949,결혼,있슴,611,241.619016,부산/경남/울산,72,작물재배 종사자,노년,4,135
남성,1945,결혼,있슴,611,241.619016,부산/경남/울산,76,작물재배 종사자,노년,7,70
여성,1950,결혼,있슴,611,241.619016,부산/경남/울산,71,작물재배 종사자,노년,5.6,106
남성,1949,결혼,있슴,611,241.619016,부산/경남/울산,72,작물재배 종사자,노년,4.8,97
여성,1957,결혼,있슴,611,241.619016,부산/경남/울산,64,작물재배 종사자,노년,7.5,73
남성,1935,결혼,없슴,611,241.619016,부산/경남/울산,86,작물재배 종사자,노년,6,88
여성,1944,결혼,있슴,611,241.619016,부산/경남/울산,77,작물재배 종사자,노년,7.2,94
남성,1936,결혼,있슴,611,241.619016,부산/경남/울산,85,작물재배 종사자,노년,5.6,90
여성,1946,결혼,있슴,611,241.619016,부산/경남/울산,75,작물재배 종사자,노년,6.8,100
남성,1980,결혼,있슴,611,241.619016,부산/경남/울산,41,작물재배 종사자,중년,4.9,54
남성,1947,결혼,있슴,611,241.619016,부산/경남/울산,74,작물재배 종사자,노년,7.1,94
여성,1952,결혼,있슴,611,241.619016,부산/경남/울산,69,작물재배 종사자,노년,2,90
남성,1961,무응답,있슴,611,241.619016,부산/경남/울산,60,작물재배 종사자,노년,5.7,66
남성,1960,이혼,없슴,611,241.619016,부산/경남/울산,61,작물재배 종사자,노년,4.1,95
남성,1952,결혼,없슴,611,241.619016,부산/경남/울산,69,작물재배 종사자,노년,6.7,100
여성,1955,결혼,있슴,611,241.619016,부산/경남/울산,66,작물재배 종사자,노년,7.5,80
여성,1949,무응답,있슴,611,241.619016,부산/경남/울산,72,작물재배 종사자,노년,6.5,89
여성,1940,무응답,있슴,611,241.619016,부산/경남/울산,81,작물재배 종사자,노년,7.9,126
여성,1940,무응답,있슴,611,241.619016,부산/경남/울산,81,작물재배 종사자,노년,7.6,81
여성,1939,무응답,있슴,611,241.619016,부산/경남/울산,82,작물재배 종사자,노년,6.4,83
여성,1941,무응답,있슴,611,241.619016,광주/전남/전북/제주도,80,작물재배 종사자,노년,5.8,106
남성,1946,결혼,없슴,611,241.619016,광주/전남/전북/제주도,75,작물재배 종사자,노년,7.7,88
여성,1946,결혼,없슴,611,241.619016,광주/전남/전북/제주도,75,작물재배 종사자,노년,7.1,116
남성,1970,무응답,없슴,611,241.619016,광주/전남/전북/제주도,51,작물재배 종사자,중년,5.3,103
남성,1959,결혼,있슴,611,241.619016,광주/전남/전북/제주도,62,작물재배 종사자,노년,5.3,95
남성,1952,결혼,있슴,611,241.619016,광주/전남/전북/제주도,69,작물재배 종사자,노년,7.5,94
여성,1958,결혼,있슴,611,241.619016,광주/전남/전북/제주도,63,작물재배 종사자,노년,6.9,80
남성,1960,결혼,있슴,611,241.619016,광주/전남/전북/제주도,61,작물재배 종사자,노년,4.9,102
여성,1961,결혼,있슴,611,241.619016,광주/전남/전북/제주도,60,작물재배 종사자,노년,7.1,71
남성,1955,결혼,없슴,611,241.619016,광주/전남/전북/제주도,66,작물재배 종사자,노년,8,87
여성,1958,결혼,없슴,611,241.619016,광주/전남/전북/제주도,63,작물재배 종사자,노년,7.9,62
남성,1980,무응답,없슴,611,241.619016,광주/전남/전북/제주도,41,작물재배 종사자,중년,7.6,91
남성,1941,결혼,없슴,611,241.619016,광주/전남/전북/제주도,80,작물재배 종사자,노년,5.9,90
여성,1944,결혼,있슴,611,241.619016,광주/전남/전북/제주도,77,작물재배 종사자,노년,6.3,85
남성,1972,결혼,없슴,611,241.619016,광주/전남/전북/제주도,49,작물재배 종사자,중년,7.1,93
남성,1955,결혼,없슴,611,241.619016,광주/전남/전북/제주도,66,작물재배 종사자,노년,6.4,81
여성,1954,결혼,없슴,611,241.619016,광주/전남/전북/제주도,67,작물재배 종사자,노년,8.2,90
여성,1944,무응답,있슴,611,241.619016,광주/전남/전북/제주도,77,작물재배 종사자,노년,6.9,102
남성,1973,결혼,있슴,611,241.619016,광주/전남/전북/제주도,48,작물재배 종사자,중년,7.8,83
여성,1975,결혼,있슴,611,241.619016,광주/전남/전북/제주도,46,작물재배 종사자,중년,6.7,61
여성,1937,무응답,있슴,611,241.619016,광주/전남/전북/제주도,84,작물재배 종사자,노년,7.5,72
여성,1951,무응답,없슴,611,241.619016,광주/전남/전북/제주도,70,작물재배 종사자,노년,7.4,111
남성,1977,결혼,없슴,611,241.619016,광주/전남/전북/제주도,44,작물재배 종사자,중년,5.2,50
남성,1934,무응답,없슴,611,241.619016,광주/전남/전북/제주도,87,작물재배 종사자,노년,6.5,80
남성,1946,결혼,있슴,611,241.619016,부산/경남/울산,75,작물재배 종사자,노년,7.6,70
여성,1950,결혼,있슴,611,241.619016,부산/경남/울산,71,작물재배 종사자,노년,7.3,89
남성,1933,결혼,있슴,611,241.619016,부산/경남/울산,88,작물재배 종사자,노년,6.6,72
여성,1937,결혼,있슴,611,241.619016,부산/경남/울산,84,작물재배 종사자,노년,6.8,68
여성,1939,무응답,없슴,611,241.619016,대구/경북,82,작물재배 종사자,노년,6.9,74
남성,1942,결혼,없슴,611,241.619016,수도권,79,작물재배 종사자,노년,5.8,69
여성,1947,결혼,없슴,611,241.619016,수도권,74,작물재배 종사자,노년,6.6,97
남성,1939,결혼,있슴,611,241.619016,수도권,82,작물재배 종사자,노년,6.7,95
여성,1938,결혼,있슴,611,241.619016,수도권,83,작물재배 종사자,노년,6.7,74
남성,1935,결혼,없슴,611,241.619016,수도권,86,작물재배 종사자,노년,6.3,48
여성,1946,결혼,없슴,611,241.619016,수도권,75,작물재배 종사자,노년,7.7,142
남성,1932,결혼,있슴,611,241.619016,수도권,89,작물재배 종사자,노년,6.1,98
여성,1932,결혼,있슴,611,241.619016,수도권,89,작물재배 종사자,노년,4.9,72
남성,1948,결혼,없슴,611,241.619016,수도권,73,작물재배 종사자,노년,6.2,128
여성,1951,결혼,없슴,611,241.619016,수도권,70,작물재배 종사자,노년,7.8,104
남성,1947,결혼,없슴,611,241.619016,수도권,74,작물재배 종사자,노년,8.2,101
남성,1936,무응답,있슴,611,241.619016,수도권,85,작물재배 종사자,노년,6.9,67
여성,1939,무응답,있슴,611,241.619016,수도권,82,작물재배 종사자,노년,6.2,103
남성,1939,결혼,없슴,611,241.619016,수도권,82,작물재배 종사자,노년,6.9,132
여성,1944,결혼,없슴,611,241.619016,수도권,77,작물재배 종사자,노년,4.8,62
여성,1954,무응답,없슴,611,241.619016,수도권,67,작물재배 종사자,노년,8,66
남성,1962,결혼,있슴,611,241.619016,수도권,59,작물재배 종사자,중년,5.3,65
여성,1967,결혼,있슴,611,241.619016,수도권,54,작물재배 종사자,중년,6.7,66
남성,1935,무응답,있슴,611,241.619016,수도권,86,작물재배 종사자,노년,5.4,73
여성,1968,결혼,없슴,611,241.619016,대전/충남,53,작물재배 종사자,중년,5.4,83
남성,1960,결혼,있슴,611,241.619016,대전/충남,61,작물재배 종사자,노년,4.9,83
여성,1962,결혼,있슴,611,241.619016,대전/충남,59,작물재배 종사자,중년,6.1,96
여성,1934,무응답,있슴,611,241.619016,대전/충남,87,작물재배 종사자,노년,5.8,102
남성,1943,무응답,없슴,611,241.619016,대전/충남,78,작물재배 종사자,노년,7,105
남성,1938,결혼,없슴,611,241.619016,광주/전남/전북/제주도,83,작물재배 종사자,노년,6.5,93
여성,1939,결혼,없슴,611,241.619016,광주/전남/전북/제주도,82,작물재배 종사자,노년,6.6,118
남성,1936,결혼,있슴,611,241.619016,광주/전남/전북/제주도,85,작물재배 종사자,노년,6.1,83
여성,1936,결혼,있슴,611,241.619016,광주/전남/전북/제주도,85,작물재배 종사자,노년,5.7,80
남성,1947,결혼,있슴,611,241.619016,광주/전남/전북/제주도,74,작물재배 종사자,노년,6.6,82
남성,1939,결혼,없슴,611,241.619016,광주/전남/전북/제주도,82,작물재배 종사자,노년,7,104
여성,1942,결혼,있슴,611,241.619016,광주/전남/전북/제주도,79,작물재배 종사자,노년,7.4,80
여성,1938,무응답,있슴,611,241.619016,대전/충남,83,작물재배 종사자,노년,5.3,57
남성,1937,무응답,없슴,611,241.619016,대전/충남,84,작물재배 종사자,노년,7.4,80
여성,1949,무응답,있슴,611,241.619016,대전/충남,72,작물재배 종사자,노년,7.4,93
여성,1949,무응답,없슴,611,241.619016,대전/충남,72,작물재배 종사자,노년,6.8,91
남성,1955,결혼,없슴,611,241.619016,광주/전남/전북/제주도,66,작물재배 종사자,노년,7.9,86
여성,1957,결혼,없슴,611,241.619016,광주/전남/전북/제주도,64,작물재배 종사자,노년,7.2,89
여성,1936,무응답,없슴,611,241.619016,대전/충남,85,작물재배 종사자,노년,6,84
여성,1939,무응답,있슴,611,241.619016,대전/충남,82,작물재배 종사자,노년,6.6,100
남성,1933,결혼,있슴,611,241.619016,대전/충남,88,작물재배 종사자,노년,7.9,89
여성,1936,결혼,있슴,611,241.619016,대전/충남,85,작물재배 종사자,노년,6.2,91
남성,1957,결혼,없슴,611,241.619016,대전/충남,64,작물재배 종사자,노년,5.7,104
여성,1961,결혼,없슴,611,241.619016,대전/충남,60,작물재배 종사자,노년,7.1,94
남성,1987,무응답,없슴,611,241.619016,대전/충남,34,작물재배 종사자,중년,5.6,84
남성,1947,결혼,있슴,611,241.619016,대전/충남,74,작물재배 종사자,노년,7.8,80
여성,1946,결혼,있슴,611,241.619016,대전/충남,75,작물재배 종사자,노년,7.9,101
남성,1957,결혼,없슴,611,241.619016,대전/충남,64,작물재배 종사자,노년,6.9,105
여성,1956,결혼,없슴,611,241.619016,대전/충남,65,작물재배 종사자,노년,7.4,67
남성,1939,결혼,없슴,611,241.619016,대전/충남,82,작물재배 종사자,노년,7.7,93
여성,1948,결혼,없슴,611,241.619016,대전/충남,73,작물재배 종사자,노년,6.9,102
남성,1941,결혼,있슴,611,241.619016,대전/충남,80,작물재배 종사자,노년,8.7,70
여성,1943,결혼,있슴,611,241.619016,대전/충남,78,작물재배 종사자,노년,6.7,100
남성,1946,결혼,없슴,611,241.619016,대전/충남,75,작물재배 종사자,노년,6,100
여성,1955,결혼,없슴,611,241.619016,대전/충남,66,작물재배 종사자,노년,6.2,60
남성,1945,결혼,있슴,611,241.619016,강원/충북,76,작물재배 종사자,노년,5.9,74
여성,1950,결혼,있슴,611,241.619016,강원/충북,71,작물재배 종사자,노년,6.8,87
여성,1943,무응답,있슴,611,241.619016,강원/충북,78,작물재배 종사자,노년,3.6,107
여성,1941,무응답,있슴,611,241.619016,강원/충북,80,작물재배 종사자,노년,6.7,61
남성,1939,결혼,없슴,611,241.619016,강원/충북,82,작물재배 종사자,노년,6.3,88
여성,1943,결혼,없슴,611,241.619016,강원/충북,78,작물재배 종사자,노년,6.4,93
남성,1938,결혼,없슴,611,241.619016,부산/경남/울산,83,작물재배 종사자,노년,6.4,90
남성,1934,결혼,없슴,611,241.619016,부산/경남/울산,87,작물재배 종사자,노년,5.7,134
남성,1929,무응답,있슴,611,241.619016,부산/경남/울산,92,작물재배 종사자,노년,6.2,96
여성,1933,무응답,있슴,611,241.619016,부산/경남/울산,88,작물재배 종사자,노년,6.6,132
여성,1933,무응답,있슴,611,241.619016,부산/경남/울산,88,작물재배 종사자,노년,5.2,84
남성,1953,결혼,있슴,611,241.619016,부산/경남/울산,68,작물재배 종사자,노년,6.1,111
여성,1956,결혼,있슴,611,241.619016,부산/경남/울산,65,작물재배 종사자,노년,7.1,98
여성,1951,결혼,없슴,611,241.619016,부산/경남/울산,70,작물재배 종사자,노년,7.2,87
여성,1948,무응답,있슴,611,241.619016,부산/경남/울산,73,작물재배 종사자,노년,6.5,89
여성,1937,무응답,없슴,611,241.619016,광주/전남/전북/제주도,84,작물재배 종사자,노년,6,94
남성,1938,결혼,없슴,611,241.619016,광주/전남/전북/제주도,83,작물재배 종사자,노년,7,78
여성,1942,결혼,없슴,611,241.619016,광주/전남/전북/제주도,79,작물재배 종사자,노년,7,100
남성,1945,결혼,없슴,611,241.619016,광주/전남/전북/제주도,76,작물재배 종사자,노년,7.5,87
여성,1950,결혼,없슴,611,241.619016,광주/전남/전북/제주도,71,작물재배 종사자,노년,6.6,90
남성,1929,결혼,없슴,611,241.619016,광주/전남/전북/제주도,92,작물재배 종사자,노년,8.8,100
여성,1933,결혼,없슴,611,241.619016,광주/전남/전북/제주도,88,작물재배 종사자,노년,7.4,71
